ebay_id,title,location,condition,artist,release_year,image_url,sleeve_grading,record_grading,sold_date,sold,shipping_cost,image_file,label
204772964225.0,"Lot of 6 Five ""THE WHO""  ROGER DALTREY Pete Townshend ""Who Are You"" Face Dances""","Located in: Dallas, Texas, United States",UsedAn item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,"Pete Townshend, Roger Daltrey, The Who",1980,https://i.ebayimg.com/images/g/p5kAAOSwhFJlwgD3/s-l1600.webp,Very Good Plus (VG+),Very Good Plus (VG+),,28.0,7.09,p5kAAOSwhFJlwgD3_s-l1600.webp,Non Searched
335371227524.0,CREAM - Goodbye 1969 ORIG. BRAZIL MONO LP POLYDOR PROMO White Label ERIC CLAPTON,"Located in: Curitiba, Brazil",UsedAn item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,Cream,1969,https://i.ebayimg.com/images/g/yoUAAOSwzxlmL86A/s-l1600.webp,Very Good Plus (VG+),Very Good Plus (VG+),,190.0,19.9,yoUAAOSwzxlmL86A_s-l1600.webp,Cream Goodbye
256329235481.0,Vtg 70s DEEP PUPLE Album MACHINE HEAD Record 1973 PRESSING Vinyl Lp OG EXCELLENT,"Located in: Hamilton, Ontario, Canada",UsedAn item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,"Deep Purple, Led Zeppelin",,https://i.ebayimg.com/images/g/e5sAAOSwqU1lbVjc/s-l500.webp,Excellent (EX),Excellent (EX),,49.99,14.0,e5sAAOSwqU1lbVjc_s-l500.webp,Deep Purple
204384655963.0,45 rpm's of the 80's & 90's-PART 2 - YOU PICK - Pop-Rock-Soul-Country-Novelty,"Located in: Clover, South Carolina, United States",UsedAn item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,Various,Various,https://i.ebayimg.com/images/g/ZUIAAOSwFkZmD1d-/s-l1600.webp,,,,3.0,4.25,ZUIAAOSwFkZmD1d-_s-l1600.webp,Non Searched
235525182924.0,CREAM GOODBYE POLYDOR SMP1435 JAPAN VINYL LP,"Located in: Shibuya, Tokyo, Japan",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,CREAM,,https://i.ebayimg.com/images/g/~g8AAOSwqh9mH4JO/s-l1600.webp,VG+,E,"Apr 26, 2024 18:22:36 PDT",1.0,18.0,~g8AAOSwqh9mH4JO_s-l1600.webp,Cream Goodbye
196313613520.0,Cream - Goodbye Vinyl LP EXCELLENT CONDITION 1969,"Located in: Saltburn-by-the-Sea, United Kingdom",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,Cream,1969,https://i.ebayimg.com/images/g/zO8AAOSwHShmAysG/s-l1600.webp,Very Good (VG),Excellent (EX),"Apr 02, 2024 13:09:02 PDT",9.99,22.4,zO8AAOSwHShmAysG_s-l1600.webp,Cream Goodbye
296347668277.0,Cream - Goodbye 2001 Simply Vinyl reissue LP VG+/VG+,"Located in: Corinth, Kentucky, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,Cream,2001,https://i.ebayimg.com/images/g/yuYAAOSwEylmCHfp/s-l1600.webp,,,"Apr 13, 2024 13:47:21 PDT",10.0,6.0,yuYAAOSwEylmCHfp_s-l1600.webp,Cream Goodbye
386409811876.0,Vinyl LP Record - The Who Are You- Quadrophenia (2xLP) - MCA2-6895,"Located in: Ocala, Florida, United States",UsedAn item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,The Who,,https://i.ebayimg.com/images/g/NWYAAOSw2GpfKfja/s-l500.webp,Very Good Plus (VG+),Very Good Plus (VG+),,21.97,,NWYAAOSw2GpfKfja_s-l500.webp,Non Searched
395295785955.0,Cream Goodbye Stereo SD 7001 1969 ATCO LP Album Record vinyl,"Located in: Sacramento, California, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,Cream,1969,https://i.ebayimg.com/images/g/DWUAAOSwMC5l5rF2/s-l500.webp,,,"Apr 01, 2024 22:46:54 PDT",5.0,4.13,DWUAAOSwMC5l5rF2_s-l500.webp,Cream Goodbye
335097274769.0,Vinyl LPs Albums ROCK POP FOLK R&B SOUL 60s 70s 80s U Pick & Choose,"Located in: Cincinnati, Ohio, United States",UsedAn item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,Various,,https://i.ebayimg.com/images/g/WGMAAOSwXatlQRY8/s-l500.webp,,,,2.0,5.0,WGMAAOSwXatlQRY8_s-l500.webp,Non Searched
386911050025.0,The Who • Who Are You • STERLING Cut Original Press vinyl record LP NM M-,"Located in: Marquette, Michigan, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,The Who,,https://i.ebayimg.com/images/g/~LAAAOSwjJtl6hp8/s-l500.webp,Very Good (VG),Near Mint (NM or M-),,9.99,7.36,~LAAAOSwjJtl6hp8_s-l500.webp,The Who
315343942395.0,The Rolling Stones - Hot Rocks 1964-1971 (London Records) Vinyl LP (820 140-1),"Located in: Melksham, United Kingdom",UsedAn item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,The Rolling Stones,,https://i.ebayimg.com/images/g/SyEAAOSwnYxmN2aC/s-l1600.webp,,,,23.99,16.85,SyEAAOSwnYxmN2aC_s-l1600.webp,Rolling Stones
296005034574.0,The Who - Who Are You 1978 Picture Disc LP - Excellent Condition!,"Located in: Los Osos, California, United States",UsedAn item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,The Who,1978,https://i.ebayimg.com/images/g/ZHYAAOSwdVNlN-sa/s-l300.webp,Excellent (EX),Excellent (EX),,24.99,4.13,ZHYAAOSwdVNlN-sa_s-l300.webp,The Who
355359865762.0,Cream - Goodbye - Atco SD 7001 - Original -    NM/VG+,"Located in: Winchester, Virginia, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,Cream,,https://i.ebayimg.com/images/g/cOEAAOSwAx9lnBCg/s-l500.webp,Very Good Plus (VG+),Near Mint (NM or M-),,14.0,4.95,cOEAAOSwAx9lnBCg_s-l500.webp,Cream Goodbye
126397034350.0,The Rolling Stones - Hot Rocks 2LP - London 2PS 606/7 -Tested VG+ Vinyl Gatefold,"Located in: Saint Charles, Illinois, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,The Rolling Stones,,https://i.ebayimg.com/images/g/OakAAOSwsPpmAyKk/s-l500.webp,,,"May 08, 2024 15:15:17 PDT",18.0,5.5,OakAAOSwsPpmAyKk_s-l500.webp,Rolling Stones
354843277808.0,"Lot of LPs-All Discs Are VG+ or Better-$4.96 Each-YOU PICK-Rock,Pop.C&W,Jazz ++","Located in: Belton, Texas, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,Various,,https://i.ebayimg.com/images/g/VvEAAOSw88ZkhjTA/s-l500.webp,,,,4.96,4.5,VvEAAOSw88ZkhjTA_s-l500.webp,Non Searched
196359055326.0,Deep Purple Machine Head LP BS-2607 2nd ED 1974,"Located in: Byesville, Ohio, United States",UsedAn item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,Deep Purple,1974,https://i.ebayimg.com/images/g/RhgAAOSwWLhmJrtK/s-l500.webp,,,,10.0,5.63,RhgAAOSwWLhmJrtK_s-l500.webp,Deep Purple
196350866172.0,Rolling Stones Hot Rocks 1964-1971 Double LP 1971 ABKCO Gatefold 2PS 607 Vinyl,"Located in: Tustin, California, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,The Rolling Stones,1971,https://i.ebayimg.com/images/g/LcsAAOSwl49mIFDR/s-l1600.webp,Fair (F),Good (G),,6.0,5.95,LcsAAOSwl49mIFDR_s-l1600.webp,Rolling Stones
186391687422.0,THE WHO - Who Are You - 1978 MCA 3050 LP Vinyl Record - EX,"Located in: Hayden, Idaho, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,The Who,1978,https://i.ebayimg.com/images/g/u3cAAOSwu3BmGw1r/s-l1600.webp,Excellent (EX),Excellent (EX),"Apr 20, 2024 15:56:32 PDT",2.24,6.89,u3cAAOSwu3BmGw1r_s-l1600.webp,The Who
196380072769.0,ROLLING STONES Vinyl More Hot Rocks Original 1972 Double LP Album,"Located in: Doncaster, United Kingdom",UsedAn item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,"The Rolling Stones, Rolling Stones",1972,https://i.ebayimg.com/images/g/BMUAAOSwXGBmN1wr/s-l500.webp,Good Plus (G+),Very Good Plus (VG+),,21.99,8.0,BMUAAOSwXGBmN1wr_s-l500.webp,Non Searched
256489361753.0,Lot Of 2 The Who Vinyl Meaty Beaty Big & Bouncy And Who Are You 1978 Red LP,"Located in: Buffalo, New York, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,The Who,1978,https://i.ebayimg.com/images/g/3VYAAOSwcEtmJ-tX/s-l1600.webp,Very Good (VG),Excellent (EX),,40.0,,3VYAAOSwcEtmJ-tX_s-l1600.webp,The Who
235538171083.0,DEEP PURPLE MACHINE HEAD WARNER BROS. P8224W JAPAN VINYL LP,"Located in: Shibuya, Tokyo, Japan",UsedAn item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,DEEP PURPLE,,https://i.ebayimg.com/images/g/CQsAAOSwCyFmK4Z-/s-l500.webp,E-,E-,"May 04, 2024 18:12:24 PDT",6.99,18.0,CQsAAOSwCyFmK4Z-_s-l500.webp,Deep Purple
266742783595.0,"CREAM: Goodbye, Atco Records, White label Promo - NM VINYL LP ULTRASONIC CLEAN","Located in: Midwest, USA, United States",UsedAn item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,Cream,,https://i.ebayimg.com/images/g/BnUAAOSwSGpmBjL5/s-l300.webp,Very Good (VG),Near Mint (NM or M-),,65.0,4.0,BnUAAOSwSGpmBjL5_s-l300.webp,Cream Goodbye
235527798294.0,DEEP PURPLE MACHINE HEAD WARNER BROS. P8224W JAPAN VINYL LP,"Located in: Shibuya, Tokyo, Japan",UsedAn item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,DEEP PURPLE,,https://i.ebayimg.com/images/g/1dsAAOSwXmpmIeUH/s-l500.webp,"VG+,SP",VG+,"Apr 28, 2024 18:30:16 PDT",1.25,18.0,1dsAAOSwXmpmIeUH_s-l500.webp,Deep Purple
315300869576.0,Cream - Goodbye - Vinyl Record Lp,"Located in: Chantilly, Virginia, United States",UsedAn item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,Cream,,https://i.ebayimg.com/images/g/xgAAAOSwyAJmH-ta/s-l1600.webp,,,,11.5,5.5,xgAAAOSwyAJmH-ta_s-l1600.webp,Cream Goodbye
363324962192.0,$5 Vinyl LP  - Pick & Choose Your Record - Buy 3+ Get Free Shipping,"Located in: Seattle, Washington, United States",UsedAn item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,Various,,https://i.ebayimg.com/images/g/Lz0AAOSwjmdlH0kU/s-l1600.webp,Very Good (VG),Very Good Plus (VG+),,5.0,4.87,Lz0AAOSwjmdlH0kU_s-l1600.webp,Non Searched
176238322435.0,Cream Lot 3 LPs Goodbye Best of Cream Live Cream Vol II See Below,"Located in: Pacifica, California, United States",UsedAn item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,Cream,,https://i.ebayimg.com/images/g/TGcAAOSwojRly78q/s-l500.webp,,,,11.0,6.5,TGcAAOSwojRly78q_s-l500.webp,Non Searched
166711145686.0,CREAM GOODBYE  CREAM LP SD 7001,"Located in: Debary, Florida, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,Pink Floyd,,https://i.ebayimg.com/images/g/rogAAOSwhHdmGapm/s-l500.webp,,,,12.99,5.75,rogAAOSwhHdmGapm_s-l500.webp,Cream Goodbye
335323884887.0,CREAM GOODBYE RSO MWX4004 JAPAN VINYL LP,"Located in: Shibuya, Tokyo, Japan",UsedAn item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,CREAM,,https://i.ebayimg.com/images/g/UL0AAOSwy2lmBmuc/s-l1600.webp,"E-,SP",E,"Apr 05, 2024 18:49:52 PDT",4.25,18.0,UL0AAOSwy2lmBmuc_s-l1600.webp,Cream Goodbye
335260031078.0,Rolling Stones ‎Hot Rocks 1964-1971 Double LP London Stereo 2PS 606 Vinyl Record,"Located in: Fond du Lac, Wisconsin, United States",Used: An item that has been used previously. See the seller’s listing for full details and ...  Read moreabout the conditionUsed: An item that has been used previously. See the seller’s listing for full details and description of any imperfections. See all condition definitionsopens in a new window or tab,The Rolling Stones,1971,https://i.ebayimg.com/images/g/3YwAAOSwZJRlzm0t/s-l500.webp,,,"Apr 26, 2024 06:54:01 PDT",16.09,6.35,3YwAAOSwZJRlzm0t_s-l500.webp,Rolling Stones
